258219	232567
258220	273874
258221	232562
258222	232561
258223	232560
204373	177644
258226	259059
258227	232554
204380	137578
204376	177746
204379	232551
215640	273871
203286	142880
257149	240934
163062	162202
257151	240936
215269	209345
257154	240939
176980	209350
203294	188013
203300	209351
257158	240945
203322	188167
257160	240947
257161	240948
257162	226448
143557	143558
257164	261966
257165	240952
203328	187856
257167	240957
257168	240958
257169	240959
203305	240960
257171	233635
257172	240964
203311	187945
257174	240966
257175	240967
257176	261967
257177	246818
257178	240969
257179	240970
257180	240971
222759	269579
257184	188012
154593	188102
273338	269584
266618	188068
215280	159626
257193	240984
273641	269522
258614	240564
253467	236569
253468	236568
265567	260334
165171	236565
265568	157815
253473	236562
253474	236561
230223	268257
164840	164287
253477	236557
199834	206876
253480	233803
253481	252724
253483	236555
272507	268255
253485	236553
253486	236552
253490	236548
265571	260330
253492	236546
199815	183600
253494	236544
199811	150466
199812	155366
253498	236541
272508	268254
160513	183396
253508	236531
253509	236530
272509	268253
138546	224738
278248	206868
253519	236521
221802	217116
253521	236519
253522	236518
253523	236517
199793	224733
230232	183559
199806	183392
253532	236508
272515	268242
253537	236502
253539	236481
253540	236482
253542	236484
253544	236485
253545	236486
253546	183319
253547	236488
253548	157255
265580	260315
253550	236492
253551	236493
253553	236494
253554	236495
253555	236496
253559	236499
265582	260318
253561	236478
253562	236477
253563	236476
253564	236475
253566	260314
253567	236472
253568	236471
272521	268233
199825	236469
253571	236468
199807	182865
160746	160743
253576	236464
253577	236461
265585	260312
253581	236460
265586	260311
253584	236456
142690	190657
272005	271668
251258	249601
251260	249599
197795	196320
251265	249595
229566	164313
251268	249593
251269	249592
137696	196310
174596	229103
251274	164315
221238	249587
251276	249586
251277	249585
251279	196268
251281	249583
229568	229100
272006	271667
251288	249576
251289	249575
251290	147726
251291	249573
251293	249571
197788	212652
251295	249568
251296	249567
272008	271665
251302	249562
251303	249561
251304	236983
251305	249559
251306	249557
251307	229096
251308	249555
251309	249554
197893	196245
251312	249552
157512	196285
251319	249545
251320	233517
251326	249541
155297	155328
174598	212647
251329	249538
251330	249535
264967	220851
251332	249533
251333	249532
142390	196165
251337	249528
251338	249527
251339	249526
251340	229090
264968	264505
264969	277566
251345	249520
251346	249519
155554	155514
143886	196154
197892	196221
272012	271662
251351	249514
272013	271659
251355	229085
251360	249508
251361	249507
251362	249506
251363	249505
197849	196266
221252	220843
251368	249499
251369	249500
213184	249502
272017	271658
251376	243246
197866	196263
197881	196314
146864	161963
251381	249491
197897	196134
272019	264499
251385	249488
251388	249485
153824	153831
251391	271655
251392	249476
251395	249478
251397	264497
264982	220837
251399	249475
197784	159940
264984	264495
213189	212642
229590	229079
251410	249465
251412	249464
251414	249462
251415	249461
251416	249460
251418	249459
251419	249458
251420	249457
137695	196290
251422	249455
251423	249454
251424	229076
272024	271653
251426	249450
197859	196332
197816	196299
141242	141241
251430	249446
251431	249445
251432	249444
251433	249443
272026	271652
197886	196261
273645	267232
267014	166349
272049	218547
251609	240993
251610	261976
251613	240997
174643	209364
265022	209369
198051	165323
251619	241004
160333	160336
251623	241008
272051	226456
265025	261982
221294	269590
251628	241013
251629	241014
251630	241015
251633	241016
198124	261984
198125	241020
251637	188287
265027	241024
251639	241025
251640	241026
251641	241027
251642	241028
272054	275864
221298	269594
251646	241038
141641	141647
251648	241036
229638	187830
229639	241034
165903	165905
163741	209380
251654	241044
251655	241045
272055	269596
251658	241049
251660	241052
265031	261992
251662	241054
265032	241053
251664	241056
251665	241057
251666	241058
221300	269597
221301	218560
251668	241060
265033	261994
251670	241062
265034	261995
198039	188077
272057	218561
198025	188063
265036	261996
251676	241069
140761	188229
272060	269601
198108	188091
251682	143363
251683	241077
251684	241079
251689	188209
198007	188283
251692	241085
251693	241086
251694	241087
251695	241088
251696	241090
272061	218566
277888	269602
251699	241093
251700	241095
198079	141010
251702	241097
251703	241098
213229	241099
221309	269603
251706	241101
251709	241103
251710	241104
198041	209386
229650	269604
265043	262004
198094	188090
251718	187927
251719	241114
251720	241115
251721	241116
163337	163321
251723	241118
149165	275874
251725	241120
154726	241121
159299	159298
265045	262010
272066	269607
150175	159611
265047	262012
272067	269609
272069	269610
251735	241131
272070	269612
251738	241134
251739	241135
272072	269613
198061	188131
251743	241139
251744	241140
272074	269616
251746	241143
265053	209402
272076	269618
154608	241146
251751	241147
198110	187896
272077	269619
198072	241151
145212	188033
251757	241153
265056	262021
265057	209406
265058	262023
251761	241162
272080	269622
229665	226500
198047	188349
251766	187993
265062	140709
251768	241169
251769	262028
251770	241171
251771	226502
154019	187911
265063	187807
265064	262030
141649	152968
277902	209415
149886	149859
251778	241180
251779	241181
251780	241182
265066	262032
251783	269626
265067	209416
251785	241187
251786	241188
251787	262035
162849	162168
251789	241192
258574	246482
140644	193455
273635	270962
258577	246486
258737	232771
223127	267342
141462	148527
257775	195029
257777	248430
257778	248431
177229	173652
215497	195174
273464	271391
215501	173657
266771	212269
204002	195287
273467	271394
257786	248439
257787	248440
273468	271395
147839	157499
146214	156363
279067	277358
257791	195049
231541	228764
257793	248446
222907	220550
257795	157516
266776	248449
273471	271398
257801	248453
203991	194909
203945	194970
203976	194811
273472	264221
215511	212283
273473	212285
257808	194979
257809	248461
273474	271402
145218	155232
203960	195196
145517	155585
257812	240955
204005	212289
204663	241747
231758	226726
258624	246367
258729	240866
253155	208394
175260	275420
253158	239221
142453	185852
253160	239152
199505	185991
253162	165714
253163	152339
272430	269066
253166	185166
272431	269067
253168	239229
230109	239230
230110	185515
253172	275423
155604	165540
143907	162725
213763	208407
253176	186096
265482	261338
199438	225787
199589	225788
199448	225789
161240	161237
253182	239245
253183	239246
199457	185735
175269	169632
221716	217988
253187	239250
175272	169635
230117	239252
149371	186034
175273	208417
253193	239256
221719	217991
253195	239262
199490	149389
253197	239264
253199	239266
199568	185174
253201	239268
272437	269076
199459	186177
265489	208429
253205	239273
199524	225801
199621	185881
253208	239283
272439	269079
253210	239285
278189	275433
163332	165906
253213	239288
144825	155576
159891	160803
253215	239291
265492	185939
199479	185248
272441	269081
253219	225808
272442	269082
253221	186302
272443	269083
140081	149910
213791	208444
253225	225813
253226	225814
265497	261356
253228	239304
253229	239305
253231	239306
199500	185375
158781	186340
253234	244111
253235	239309
253236	154128
253237	149334
253238	239312
199611	185021
140016	140013
199622	185784
253242	152225
230137	275439
253245	185721
272446	269087
253247	269088
253248	239324
278198	275442
253250	239326
272448	218009
230141	169676
272449	269092
253255	185382
253256	225823
199548	225827
253260	239343
272451	269097
136703	239345
230146	225831
199496	185201
162293	186391
253265	239348
265506	208461
253267	136399
140887	150590
253269	239352
253270	239353
278203	269100
163939	163946
230151	162433
199577	185490
199473	185617
199578	185767
162328	185644
278204	261371
199520	185246
272455	275452
265510	208467
199504	185501
213806	275453
253285	247542
199511	186062
199618	218022
199572	185477
199584	208472
253290	239375
265512	261377
199450	185231
199519	239378
253295	249638
253296	239379
253297	239380
253298	143165
272456	269103
199483	239383
253301	239384
253302	186050
213811	261379
272457	269104
165124	165136
141072	185765
149008	149007
160812	160926
199512	186105
163793	163791
146866	146869
253311	239394
272459	269106
213815	169705
258752	233088
155133	188936
243108	242107
243109	242108
243110	242110
171765	209933
243112	144249
243113	242113
190835	189577
243115	242115
243116	226883
190946	188474
190427	226884
243119	242120
243120	242121
270233	269931
138481	138486
243126	242126
243128	242128
190712	189048
243131	242130
270234	269932
243133	189594
262755	262389
243135	226887
190337	188538
227274	188470
190838	189352
262756	262390
243140	242140
276407	276154
276408	209945
190405	189311
190506	188478
276409	209949
165449	165443
153590	143661
151296	151298
243149	242149
243150	242150
210464	209953
243152	242152
165963	165105
155165	155164
227282	276158
243154	242155
171788	171218
243157	242158
243158	242159
270236	269935
243160	242161
227284	189510
276411	209960
190786	242165
227286	226900
243166	269936
210476	209964
190825	189026
243169	242170
243170	242171
243171	242172
243172	189284
227290	188597
262767	262402
190745	189250
243177	242177
270240	269940
262770	171245
171816	171246
190485	140795
190637	226908
243183	242184
210495	141404
210498	209986
243185	242186
243186	242187
190488	189616
270242	171253
243190	236930
243192	242190
243193	242191
262774	262409
270243	269943
270244	269944
262777	262412
190616	188832
270245	218919
243204	242198
270247	269947
243208	239668
243209	242201
243210	242202
243211	242203
219250	269949
243213	242204
243215	242205
262780	262415
243217	242207
262782	262417
243222	242215
243223	242216
243224	242217
243225	188935
262783	262419
243230	242223
270248	269951
243232	242225
190456	163345
243234	242227
270249	189325
210508	262423
243237	242230
243238	242231
243239	242232
243240	242233
262787	262424
171835	269953
270251	269954
262789	269955
243249	242239
243263	242240
270258	269957
243266	242242
165805	162373
243268	242244
243269	242245
243270	242246
243271	242247
190978	188442
155025	164848
243274	242250
243275	242251
243277	242253
150076	140299
243280	242256
243281	242257
270259	269958
243283	242259
243284	242260
210518	188530
243286	242264
243287	242265
243288	242266
227318	226929
243290	242269
171845	226930
243292	158094
262800	262431
243294	242273
243295	242274
270262	269960
270263	269961
270264	269962
163980	163975
243299	242278
243300	242279
219269	269964
243302	242281
262805	262436
243305	242284
164610	164950
243307	188473
157948	188884
210521	210013
243310	242289
243311	242290
165776	165775
190540	189181
243316	242295
243317	262438
210525	269966
270270	269967
270272	210017
262813	210020
243326	242303
243327	242304
270273	269970
190799	242306
262815	269971
243332	242308
171860	210022
270276	269973
270277	269974
262819	262448
270278	269975
243343	242314
243349	242316
243350	242317
227336	188526
190922	269976
270281	262451
190696	189106
243356	188610
190932	188885
243358	139639
243359	242326
243360	242327
270282	269977
243362	242329
210539	171300
210542	210031
262828	262455
227344	226952
190774	189259
270286	269981
210547	276202
227347	242337
210548	276203
270288	269983
276458	276205
155417	165291
270294	269986
243378	242343
190702	242344
270296	269988
190757	189566
243386	242349
243387	242350
243388	242351
210555	188848
243390	242353
190795	242354
171888	171314
243393	242356
190533	189330
270297	269990
270298	269991
243397	242360
262843	262468
243399	242363
151415	242364
210564	210046
210566	210048
190836	189141
155508	165499
270301	171328
227359	226968
157561	158036
270302	269995
262849	262474
243410	242374
190411	188740
227363	188631
190994	189574
190587	188775
227365	188982
155106	226974
276470	210060
165827	242381
270306	269999
190732	242384
243421	242385
262852	262478
270307	262479
165940	242388
190917	226979
190746	188689
164170	164171
243430	242393
190528	188937
171929	171358
243436	232589
243437	235072
243438	235071
243439	235070
243440	235069
243441	235068
165730	165731
190651	189436
243447	242398
243448	188960
190796	189611
162345	162357
190964	188543
270315	262486
243454	242404
171937	276226
243456	242406
270317	270010
243458	242408
227384	188996
243460	242410
243461	242411
243462	189423
243463	242413
190853	188693
210609	210094
270318	218988
243467	242417
190406	189278
262863	262489
243470	242421
262864	242424
227388	226993
243473	242426
243474	242429
270319	270013
270320	270014
243477	242431
243479	242432
210612	226996
149269	242434
210613	210096
243483	270015
243484	242437
243485	242438
227392	226998
262870	262494
142005	242441
190821	189573
219328	218993
243491	242443
243492	242444
243493	242445
243494	242446
243495	242447
270325	270017
190338	262497
151693	151692
262875	189479
243503	242457
139422	189029
276489	210104
138205	138206
276490	262498
190547	189188
270328	270020
190779	242464
243511	242465
243513	242466
243514	242467
243516	242468
243517	242469
243518	242470
243519	242471
190372	188718
243521	242473
243522	242476
190612	189149
190415	210108
270330	270022
243526	242480
190567	181012
190339	148219
270356	268229
243608	206855
262912	260308
243610	236448
210694	181800
151940	151936
243613	236445
149359	149358
243615	224720
190543	182071
210697	268227
243618	236439
243619	236438
270359	268226
243621	236436
243622	236435
270360	268225
154542	154543
172027	206847
243628	236431
190699	148780
190484	236429
243636	236424
153682	152132
243638	236422
190887	181536
270365	268221
243641	236419
270366	268016
190996	182199
152332	142470
210715	206483
276524	274528
270371	268021
154125	224447
210717	274530
262929	167654
243664	235486
190734	274533
262930	235497
162886	162891
262931	260002
270372	268024
270375	268026
190859	182171
210723	167665
190598	206499
243676	235511
190692	182513
243678	235513
243679	235514
190591	181518
262936	260007
262937	260008
243683	235518
243684	235519
243685	235520
262938	260009
190945	235522
243688	235523
243689	235524
270378	268031
258305	232767
231694	178992
177453	166535
273578	267338
258309	232764
258310	232763
266937	259139
157497	157498
204458	177662
258314	232756
273581	267334
266940	259136
256040	243554
256041	243553
256042	190429
256043	190809
256044	243550
202180	243549
256046	171969
273117	270334
256048	243546
256049	243544
161898	165899
202219	190753
256052	247372
273118	270333
230999	227411
151614	151616
153565	210636
150619	150621
222496	219337
256060	243534
202161	190972
202127	227407
256063	243531
214862	208602
202113	187512
256068	239670
202111	239671
202139	186887
273121	269181
273123	269183
231007	225946
202208	187292
266325	275518
256077	239680
164256	164903
163679	154052
278758	269185
157250	147433
138320	148208
256083	239688
256084	239689
256085	239694
202197	186879
202117	151165
214868	275522
202218	208615
202134	225959
256090	239701
161714	261477
266330	261478
256093	239704
214870	169849
273126	269188
222503	218117
214874	187521
256097	239709
256099	239711
256100	239712
222504	261484
266335	261485
266336	261486
273129	269192
222507	218121
273131	269194
153729	153713
273133	261492
163528	163527
266342	169868
256111	239725
256112	239726
202137	187587
202186	186797
256116	261494
202142	187208
273136	269198
256119	239733
231027	186511
256123	239737
202165	187111
161051	151993
256126	239740
252324	238235
272216	268806
252327	238232
265245	260999
221481	260998
198714	183986
252332	238227
252333	238226
252334	238225
252335	238224
252336	238221
252337	238220
265246	260997
213472	207890
272218	268801
252341	238216
252342	232434
252343	238215
252344	260994
265249	260993
198824	238212
198852	184681
252349	238210
272219	268800
252351	238208
265251	238207
198850	183994
252354	238205
198780	184876
252356	238203
229852	238201
272222	268799
198682	152552
198692	207885
252361	238197
198856	184881
213475	207884
265255	268796
164436	184103
153563	153560
252366	238192
164244	164247
252368	238190
265256	260987
252370	238188
252371	135771
252372	238186
213477	207880
154579	184938
198759	184727
252376	238182
198677	184485
252378	238180
272226	268794
198839	184276
252381	238177
252382	238176
252383	238175
198681	184418
265259	238173
252386	238172
198785	225404
252388	238170
252389	238169
272228	268792
198766	184626
265261	169081
272232	268788
272233	268787
252395	225400
213486	207871
252397	238161
198783	207869
198855	184267
272234	275181
272236	268784
229866	225396
252402	238156
252404	238154
272237	268783
198809	184482
278029	184740
252409	238149
252412	183913
252413	238147
221504	268781
252415	238143
252416	184137
252417	260974
252418	238140
252419	238139
198687	238138
252421	238137
252422	238136
272239	184919
213500	207857
272241	207854
198805	225387
252427	238131
229877	225386
252429	238129
252430	238128
229878	225385
213506	207851
213508	207847
152763	162195
198858	184447
252437	238122
265273	207845
252439	260966
198781	184836
198807	183955
272243	268776
213515	275171
252444	184872
252445	238113
198772	184200
252447	238110
213518	275170
198721	238108
272245	268774
174990	169037
252453	238104
252454	238103
229889	268772
213527	157927
278040	260956
252460	238098
229891	225369
164347	184794
252463	238093
198797	225368
198715	184054
252466	238090
272248	268768
221516	268767
252468	238087
229895	225364
252472	260953
198844	148588
229896	184113
198684	184211
265283	260947
272251	268761
272252	275156
152565	161945
198755	183988
265287	260943
265288	207801
154018	154027
153333	161894
165030	165029
252489	238051
252490	238050
252492	238048
252493	238047
252494	238046
252495	238045
213537	275154
252502	238035
229904	184733
198742	184331
252505	238032
252506	183894
252507	238030
252508	238029
258753	251224
202931	184715
202985	151559
266503	233889
202930	179175
202925	177904
273248	223847
202915	178867
256781	233883
155070	179710
215114	259458
256784	233880
256786	152876
256787	233878
154966	154969
143991	143987
273251	267583
266509	259454
278888	267580
159666	159665
202920	179152
202960	146325
256797	233866
202949	155100
222663	267578
266511	259450
202965	179153
273254	267577
256803	233860
256804	233859
273255	267576
256807	233855
273256	267575
154347	154376
256810	233852
273257	267574
215122	205669
256813	233849
202975	147802
256817	233845
256818	223830
278891	267572
256821	233840
273259	267571
256824	179103
256825	233836
256826	233835
256827	233834
256828	233833
266519	259440
273260	267570
256830	233830
256831	233829
256833	233827
256835	233823
202974	149935
256837	233821
256839	233819
256840	233817
222944	217585
257957	237827
162574	154253
257960	243442
257961	246405
231582	207672
257964	237832
273503	268687
257966	237834
160253	207674
257968	237836
136861	184037
139535	139539
257972	237839
204141	184786
160265	207678
158515	158516
273504	268688
257977	237843
215561	268690
257979	237845
273507	260864
257981	237847
257982	237848
204133	184944
257984	237852
273508	268692
273509	268693
257987	237855
272955	277156
255357	247607
272956	271165
255359	247609
165878	165877
272957	271166
255362	247612
142454	173220
201584	194423
266116	263918
255365	247616
159093	159090
176234	173221
201585	194145
278627	271170
255370	194223
230790	158448
272962	271171
272963	271172
222317	271173
266122	247625
255376	194448
176238	277162
201565	194538
255379	247629
266123	263926
255381	247631
255382	247632
201568	194461
255384	247634
272965	271174
255387	194187
278629	263929
214622	211848
165037	165020
266127	263932
272967	173237
255392	228476
266129	211853
255394	247653
255395	247654
255396	247655
255397	247656
272969	271179
266131	211859
266132	263937
272970	271182
214636	211867
201498	194300
255406	247664
272973	271185
272974	271186
163309	163296
255410	247668
255412	247669
278635	271187
278636	277172
201483	154963
222331	271189
272977	271192
201514	194532
214641	211877
272978	220324
272979	271193
201564	163129
255426	247681
272980	247682
201523	194452
272981	271194
255430	247685
201593	194169
255432	247687
272982	271195
214648	173266
201577	247692
201562	152257
278644	271197
255437	247695
272986	271199
272987	271200
255441	247699
201518	194544
255443	247701
255444	194526
201513	194231
272989	271202
255447	247705
176283	173274
272991	211896
255450	247708
255451	211897
272992	271205
176287	277191
214666	173283
255456	247714
230823	247715
272994	259001
255938	233181
255939	233182
255940	233183
255941	233184
255942	233185
255943	233186
255944	233187
255945	233188
255946	259280
255947	233190
255948	233191
255949	233192
151103	140532
266296	205562
202106	233195
273104	267447
255954	233198
278740	178139
255957	233200
202063	178407
255960	233204
255961	233205
149480	158929
255963	233207
255964	233208
266300	267450
230976	223695
255968	233212
151662	179593
255970	178436
273106	259286
202037	178438
255973	233217
150790	160102
255975	233219
266303	259287
222482	267453
255977	233222
222483	216268
202067	205571
159871	233226
255982	233227
255983	233228
255984	233229
202094	223701
214842	205573
255987	233233
255988	233234
255989	216270
255990	233236
255991	233237
158866	158755
266307	259293
278744	259294
255999	178096
256001	233245
256003	233247
165255	165243
256005	233249
202052	177929
256007	233251
145208	164879
164129	233253
202068	179105
273109	259296
256012	233256
256014	233257
256015	233258
256016	233263
202103	178283
256018	233265
256019	233266
256020	233267
222485	259297
176495	274045
273111	267461
230987	223714
273112	267462
160273	233274
202097	154346
163535	163538
214850	205590
256032	233279
202107	178743
256034	233281
273113	267464
278750	205591
256039	233285
253723	184558
253724	237866
253725	260873
152867	260874
253727	237869
253728	237870
253729	237871
200072	237872
253731	237873
253732	237874
253733	237875
278293	168901
253738	237881
265639	260878
200048	184754
253741	237885
253742	161651
265640	207707
253744	184350
265641	260881
272567	268702
155629	155635
199998	183826
272568	207713
253750	237894
265645	260885
221866	268706
272572	139403
200117	225275
272573	268709
253757	237901
265649	207720
253759	239859
200120	225278
253762	237905
165760	183873
175518	168923
157108	184199
161773	161713
144390	207725
230306	225282
253769	237912
253770	237913
159083	159082
272576	268713
253773	237916
213989	207731
272578	268715
253776	237919
272579	268716
253779	184553
253780	237927
140981	140979
272580	268718
253784	237932
253785	237933
200099	183793
200029	184543
200001	150265
155389	155378
153636	153637
272581	268720
253791	217624
265656	260901
272582	260902
200079	184677
214005	260903
253797	268724
200154	225300
265660	275121
265661	237949
175546	268726
221887	260908
200034	184202
200089	184110
214013	157382
200156	184323
272587	268730
253809	237961
163690	143979
265667	237963
272588	268731
265669	275128
253814	237966
272591	260914
253817	225310
278320	268736
200126	184552
214026	207768
272594	207772
253820	237975
200139	184774
253822	237977
253823	225316
265673	260919
253825	237981
253826	237982
253827	237983
200097	184922
253829	237985
272595	268741
214032	207777
200127	184712
200059	184259
140466	140471
272598	275138
253836	225326
200123	184424
272599	268744
265678	275140
200091	184349
253842	237998
253843	237999
272601	268746
272602	268747
200061	184092
272603	268748
265683	268751
272605	268754
200135	238009
253852	136756
253853	238012
253854	238017
214041	207787
253856	275149
143565	143564
272607	207790
253859	238022
230345	225343
265687	207791
253862	238025
253863	225346
272608	268758
278335	207797
253866	238041
253867	238042
257089	136709
231322	225852
257091	239407
257092	239408
278943	208487
273316	269111
222734	218033
203279	239412
257097	185436
257100	239414
257101	239415
142923	269113
257103	239417
222738	218037
273322	269117
273323	269118
140660	140665
215242	208503
257107	239426
257108	239427
257110	239428
257111	185776
176949	208505
203235	186133
215246	208508
257115	239433
203245	185575
257117	239435
215251	208511
257120	239437
257121	239438
273325	269121
203266	239440
266603	261396
203220	186086
273326	269122
273327	269123
215254	169740
215257	208519
257131	239448
273329	269125
176964	169745
143956	185126
215259	208522
141204	185976
257137	239454
273333	269129
215264	208526
203256	239458
215266	169754
257143	254999
155396	155184
257146	239461
222753	269131
204764	232580
266803	141196
257862	250975
257863	250977
257864	250978
150180	197550
204070	197372
257867	264892
257868	197564
273486	271955
257871	250986
273487	271956
279082	264895
162444	162434
257877	250992
204069	197566
257880	250996
204073	197376
257882	250999
266809	213110
273490	221183
266811	251005
204080	197570
257889	251007
231614	239031
258087	261240
258088	239034
258089	225682
138311	185846
204234	186306
258092	185024
258094	261242
258095	243796
266874	185785
266875	162281
258098	239041
279117	275358
266877	261246
258101	239044
177361	208253
204239	186175
273533	269003
273534	208261
273536	269005
258107	186329
258108	239051
258110	234861
258112	239052
222983	217922
273612	271373
258432	248389
215736	212234
223069	271375
279188	277342
258436	248393
273652	276042
165636	165023
223116	218776
204033	247844
177253	228557
273475	271239
273476	271238
222914	271237
257821	247838
222915	271236
266787	264013
165415	155596
257825	247834
204054	194372
266789	264011
257828	247830
266790	148769
257830	247828
257831	247827
204018	194512
154177	154182
222916	271234
141022	152394
257836	247822
164425	164444
177261	264008
144141	154143
204009	194397
257841	264007
273482	271230
204012	271229
257845	247814
204039	211962
204042	153912
177267	173349
273484	271227
215523	263999
215525	211952
145180	155192
257854	247795
145455	155556
161920	263994
160562	160563
257858	247791
177278	263993
273575	271911
204451	250718
258295	250715
266933	271910
258298	213025
258300	250709
231692	197230
215670	271905
258303	250706
254234	244205
254235	244204
162320	162319
145774	191226
265807	263087
254241	244199
254242	244198
254243	244197
254244	244196
254246	263086
254247	244192
254248	244191
254252	244187
254254	244182
254255	244184
265810	263082
254260	244177
254263	191151
254264	191310
265812	263081
254266	244171
254267	244170
254268	244169
254269	210866
272704	270494
230475	227601
254273	244163
254274	244162
254275	140996
175801	172202
163424	163427
200603	191130
254285	244151
200601	191328
200600	161145
200574	191244
200576	227597
265819	219514
254295	263074
200614	191087
254297	270489
254300	244136
254301	244135
254303	244133
175810	210860
254306	244130
254307	244129
254308	244128
200609	191160
254312	244125
254313	244124
272714	270487
254318	244118
254319	244117
254320	244116
272715	219508
215799	275387
143454	159957
258629	253057
258730	241937
204826	188492
258732	189449
254325	249397
254327	248031
254328	248032
254330	248034
254331	248035
200631	228597
200704	194587
254333	264064
254334	194563
214233	264065
162646	194753
254337	271269
254338	248044
254339	264067
230489	139039
254341	248047
175813	173429
230490	194751
272716	220415
254348	194788
254349	248055
254350	248056
254351	248057
222031	220416
254353	248059
254354	248060
254356	248071
200623	248070
254358	212042
222033	264072
254360	248065
254361	248064
222034	271271
163781	163768
200720	194596
141162	159942
254367	248074
254368	248076
254369	248077
254370	248078
254371	248079
254373	271275
164715	164713
222035	271276
254375	248086
254376	228611
230497	150063
141412	194758
157811	271278
254382	248092
254384	248093
200684	194782
200705	248096
